file_name,Te,logg
da15250_725.dk.dat.txt,15250,7.25
da15250_750.dk.dat.txt,15250,7.5
da15250_775.dk.dat.txt,15250,7.75
da15250_800.dk.dat.txt,15250,8.0
da15250_825.dk.dat.txt,15250,8.25
da15250_850.dk.dat.txt,15250,8.5
da15250_875.dk.dat.txt,15250,8.75
da15250_900.dk.dat.txt,15250,9.0
da15250_925.dk.dat.txt,15250,9.25
da15250_950.dk.dat.txt,15250,9.5
da15500_650.dk.dat.txt,15500,6.5
da15500_675.dk.dat.txt,15500,6.75
da15500_700.dk.dat.txt,15500,7.0
da15500_725.dk.dat.txt,15500,7.25
da15500_750.dk.dat.txt,15500,7.5
da15500_775.dk.dat.txt,15500,7.75
da15500_800.dk.dat.txt,15500,8.0
da15500_825.dk.dat.txt,15500,8.25
da15500_850.dk.dat.txt,15500,8.5
da15500_875.dk.dat.txt,15500,8.75
da15500_900.dk.dat.txt,15500,9.0
da15500_925.dk.dat.txt,15500,9.25
da15500_950.dk.dat.txt,15500,9.5
da15750_650.dk.dat.txt,15750,6.5
da15750_675.dk.dat.txt,15750,6.75
da15750_700.dk.dat.txt,15750,7.0
da15750_725.dk.dat.txt,15750,7.25
da15750_750.dk.dat.txt,15750,7.5
da15750_775.dk.dat.txt,15750,7.75
da15750_800.dk.dat.txt,15750,8.0
da15750_825.dk.dat.txt,15750,8.25
da15750_850.dk.dat.txt,15750,8.5
da15750_875.dk.dat.txt,15750,8.75
da15750_900.dk.dat.txt,15750,9.0
da15750_925.dk.dat.txt,15750,9.25
da15750_950.dk.dat.txt,15750,9.5
da16000_650.dk.dat.txt,16000,6.5
da16000_675.dk.dat.txt,16000,6.75
da16000_700.dk.dat.txt,16000,7.0
da16000_725.dk.dat.txt,16000,7.25
da16000_750.dk.dat.txt,16000,7.5
da16000_775.dk.dat.txt,16000,7.75
da16000_800.dk.dat.txt,16000,8.0
da16000_825.dk.dat.txt,16000,8.25
da16000_850.dk.dat.txt,16000,8.5
da16000_875.dk.dat.txt,16000,8.75
da16000_900.dk.dat.txt,16000,9.0
da16000_925.dk.dat.txt,16000,9.25
da16000_950.dk.dat.txt,16000,9.5
da16250_650.dk.dat.txt,16250,6.5
da16250_675.dk.dat.txt,16250,6.75
da16250_700.dk.dat.txt,16250,7.0
da16250_725.dk.dat.txt,16250,7.25
da16250_750.dk.dat.txt,16250,7.5
da16250_775.dk.dat.txt,16250,7.75
da16250_800.dk.dat.txt,16250,8.0
da16250_825.dk.dat.txt,16250,8.25
da16250_850.dk.dat.txt,16250,8.5
da16250_875.dk.dat.txt,16250,8.75
da16250_900.dk.dat.txt,16250,9.0
da16250_925.dk.dat.txt,16250,9.25
da16250_950.dk.dat.txt,16250,9.5
da16500_650.dk.dat.txt,16500,6.5
da16500_675.dk.dat.txt,16500,6.75
da16500_700.dk.dat.txt,16500,7.0
da16500_725.dk.dat.txt,16500,7.25
da16500_750.dk.dat.txt,16500,7.5
da16500_775.dk.dat.txt,16500,7.75
da16500_800.dk.dat.txt,16500,8.0
da16500_825.dk.dat.txt,16500,8.25
da16500_850.dk.dat.txt,16500,8.5
da16500_875.dk.dat.txt,16500,8.75
da16500_900.dk.dat.txt,16500,9.0
da16500_925.dk.dat.txt,16500,9.25
da16500_950.dk.dat.txt,16500,9.5
da16750_650.dk.dat.txt,16750,6.5
da16750_675.dk.dat.txt,16750,6.75
da16750_700.dk.dat.txt,16750,7.0
da16750_725.dk.dat.txt,16750,7.25
da16750_750.dk.dat.txt,16750,7.5
da16750_775.dk.dat.txt,16750,7.75
da16750_800.dk.dat.txt,16750,8.0
da16750_825.dk.dat.txt,16750,8.25
da16750_850.dk.dat.txt,16750,8.5
da16750_875.dk.dat.txt,16750,8.75
da16750_900.dk.dat.txt,16750,9.0
da16750_925.dk.dat.txt,16750,9.25
da16750_950.dk.dat.txt,16750,9.5
da17000_650.dk.dat.txt,17000,6.5
da17000_675.dk.dat.txt,17000,6.75
da17000_700.dk.dat.txt,17000,7.0
da17000_725.dk.dat.txt,17000,7.25
da17000_750.dk.dat.txt,17000,7.5
da17000_775.dk.dat.txt,17000,7.75
da17000_800.dk.dat.txt,17000,8.0
da17000_825.dk.dat.txt,17000,8.25
da17000_850.dk.dat.txt,17000,8.5
da17000_875.dk.dat.txt,17000,8.75
da17000_900.dk.dat.txt,17000,9.0
da17000_925.dk.dat.txt,17000,9.25
da17000_950.dk.dat.txt,17000,9.5
da17250_650.dk.dat.txt,17250,6.5
da17250_675.dk.dat.txt,17250,6.75
da17250_700.dk.dat.txt,17250,7.0
da17250_725.dk.dat.txt,17250,7.25
da17250_750.dk.dat.txt,17250,7.5
da17250_775.dk.dat.txt,17250,7.75
da17250_800.dk.dat.txt,17250,8.0
da17250_825.dk.dat.txt,17250,8.25
da17250_850.dk.dat.txt,17250,8.5
da17250_875.dk.dat.txt,17250,8.75
da17250_900.dk.dat.txt,17250,9.0
da17250_925.dk.dat.txt,17250,9.25
da17250_950.dk.dat.txt,17250,9.5
da17500_650.dk.dat.txt,17500,6.5
da17500_675.dk.dat.txt,17500,6.75
da17500_700.dk.dat.txt,17500,7.0
da17500_725.dk.dat.txt,17500,7.25
da17500_750.dk.dat.txt,17500,7.5
da17500_775.dk.dat.txt,17500,7.75
da17500_800.dk.dat.txt,17500,8.0
da17500_825.dk.dat.txt,17500,8.25
da17500_850.dk.dat.txt,17500,8.5
da17500_875.dk.dat.txt,17500,8.75
da17500_900.dk.dat.txt,17500,9.0
da17500_925.dk.dat.txt,17500,9.25
da17500_950.dk.dat.txt,17500,9.5
da17750_650.dk.dat.txt,17750,6.5
da17750_675.dk.dat.txt,17750,6.75
da17750_700.dk.dat.txt,17750,7.0
da17750_725.dk.dat.txt,17750,7.25
da17750_750.dk.dat.txt,17750,7.5
da17750_775.dk.dat.txt,17750,7.75
da17750_800.dk.dat.txt,17750,8.0
da17750_825.dk.dat.txt,17750,8.25
da17750_850.dk.dat.txt,17750,8.5
da17750_875.dk.dat.txt,17750,8.75
da17750_900.dk.dat.txt,17750,9.0
da17750_925.dk.dat.txt,17750,9.25
da17750_950.dk.dat.txt,17750,9.5
da18000_650.dk.dat.txt,18000,6.5
da18000_675.dk.dat.txt,18000,6.75
da18000_700.dk.dat.txt,18000,7.0
da18000_725.dk.dat.txt,18000,7.25
da18000_750.dk.dat.txt,18000,7.5
da18000_775.dk.dat.txt,18000,7.75
da18000_800.dk.dat.txt,18000,8.0
da18000_825.dk.dat.txt,18000,8.25
da18000_850.dk.dat.txt,18000,8.5
da18000_875.dk.dat.txt,18000,8.75
da18000_900.dk.dat.txt,18000,9.0
da18000_925.dk.dat.txt,18000,9.25
da18000_950.dk.dat.txt,18000,9.5
da18250_650.dk.dat.txt,18250,6.5
da18250_675.dk.dat.txt,18250,6.75
da18250_700.dk.dat.txt,18250,7.0
da18250_725.dk.dat.txt,18250,7.25
da18250_750.dk.dat.txt,18250,7.5
da18250_775.dk.dat.txt,18250,7.75
da18250_800.dk.dat.txt,18250,8.0
da18250_825.dk.dat.txt,18250,8.25
da18250_850.dk.dat.txt,18250,8.5
da18250_875.dk.dat.txt,18250,8.75
da18250_900.dk.dat.txt,18250,9.0
da18250_925.dk.dat.txt,18250,9.25
da18250_950.dk.dat.txt,18250,9.5
da18500_650.dk.dat.txt,18500,6.5
da18500_675.dk.dat.txt,18500,6.75
da18500_700.dk.dat.txt,18500,7.0
da18500_725.dk.dat.txt,18500,7.25
da18500_750.dk.dat.txt,18500,7.5
da18500_775.dk.dat.txt,18500,7.75
da18500_800.dk.dat.txt,18500,8.0
da18500_825.dk.dat.txt,18500,8.25
da18500_850.dk.dat.txt,18500,8.5
da18500_875.dk.dat.txt,18500,8.75
da18500_900.dk.dat.txt,18500,9.0
da18500_925.dk.dat.txt,18500,9.25
da18500_950.dk.dat.txt,18500,9.5
da18750_650.dk.dat.txt,18750,6.5
da18750_675.dk.dat.txt,18750,6.75
da18750_700.dk.dat.txt,18750,7.0
da18750_725.dk.dat.txt,18750,7.25
da18750_750.dk.dat.txt,18750,7.5
da18750_775.dk.dat.txt,18750,7.75
da18750_800.dk.dat.txt,18750,8.0
da18750_825.dk.dat.txt,18750,8.25
da18750_850.dk.dat.txt,18750,8.5
da18750_875.dk.dat.txt,18750,8.75
da18750_900.dk.dat.txt,18750,9.0
da18750_925.dk.dat.txt,18750,9.25
da18750_950.dk.dat.txt,18750,9.5
da19000_650.dk.dat.txt,19000,6.5
da19000_675.dk.dat.txt,19000,6.75
da19000_700.dk.dat.txt,19000,7.0
da19000_725.dk.dat.txt,19000,7.25
da19000_750.dk.dat.txt,19000,7.5
da19000_775.dk.dat.txt,19000,7.75
da19000_800.dk.dat.txt,19000,8.0
da19000_825.dk.dat.txt,19000,8.25
da19000_850.dk.dat.txt,19000,8.5
da19000_875.dk.dat.txt,19000,8.75
da19000_900.dk.dat.txt,19000,9.0
da19000_925.dk.dat.txt,19000,9.25
da19000_950.dk.dat.txt,19000,9.5
da19250_650.dk.dat.txt,19250,6.5
da19250_675.dk.dat.txt,19250,6.75
da19250_700.dk.dat.txt,19250,7.0
da19250_725.dk.dat.txt,19250,7.25
da19250_750.dk.dat.txt,19250,7.5
da19250_775.dk.dat.txt,19250,7.75
da19250_800.dk.dat.txt,19250,8.0
da19250_825.dk.dat.txt,19250,8.25
da19250_850.dk.dat.txt,19250,8.5
da19250_875.dk.dat.txt,19250,8.75
da19250_900.dk.dat.txt,19250,9.0
da19250_925.dk.dat.txt,19250,9.25
da19250_950.dk.dat.txt,19250,9.5
da19500_650.dk.dat.txt,19500,6.5
da19500_675.dk.dat.txt,19500,6.75
da19500_700.dk.dat.txt,19500,7.0
da19500_725.dk.dat.txt,19500,7.25
da19500_750.dk.dat.txt,19500,7.5
da19500_775.dk.dat.txt,19500,7.75
da19500_800.dk.dat.txt,19500,8.0
da19500_825.dk.dat.txt,19500,8.25
da19500_850.dk.dat.txt,19500,8.5
da19500_875.dk.dat.txt,19500,8.75
da19500_900.dk.dat.txt,19500,9.0
da19500_925.dk.dat.txt,19500,9.25
da19500_950.dk.dat.txt,19500,9.5
da19750_650.dk.dat.txt,19750,6.5
da19750_675.dk.dat.txt,19750,6.75
da19750_700.dk.dat.txt,19750,7.0
da19750_725.dk.dat.txt,19750,7.25
da19750_750.dk.dat.txt,19750,7.5
da19750_775.dk.dat.txt,19750,7.75
da19750_800.dk.dat.txt,19750,8.0
da19750_825.dk.dat.txt,19750,8.25
da19750_850.dk.dat.txt,19750,8.5
da19750_875.dk.dat.txt,19750,8.75
da19750_900.dk.dat.txt,19750,9.0
da19750_925.dk.dat.txt,19750,9.25
da19750_950.dk.dat.txt,19750,9.5
da20000_650.dk.dat.txt,20000,6.5
da20000_675.dk.dat.txt,20000,6.75
da20000_700.dk.dat.txt,20000,7.0
da20000_725.dk.dat.txt,20000,7.25
da20000_750.dk.dat.txt,20000,7.5
da20000_775.dk.dat.txt,20000,7.75
da20000_800.dk.dat.txt,20000,8.0
da20000_825.dk.dat.txt,20000,8.25
da20000_850.dk.dat.txt,20000,8.5
da20000_875.dk.dat.txt,20000,8.75
da20000_900.dk.dat.txt,20000,9.0
da20000_925.dk.dat.txt,20000,9.25
da20000_950.dk.dat.txt,20000,9.5
da21000_650.dk.dat.txt,21000,6.5
da21000_675.dk.dat.txt,21000,6.75
da21000_700.dk.dat.txt,21000,7.0
da21000_725.dk.dat.txt,21000,7.25
da21000_750.dk.dat.txt,21000,7.5
da21000_775.dk.dat.txt,21000,7.75
da21000_800.dk.dat.txt,21000,8.0
da21000_825.dk.dat.txt,21000,8.25
da21000_850.dk.dat.txt,21000,8.5
da21000_875.dk.dat.txt,21000,8.75
da21000_900.dk.dat.txt,21000,9.0
da21000_925.dk.dat.txt,21000,9.25
da21000_950.dk.dat.txt,21000,9.5
da22000_650.dk.dat.txt,22000,6.5
da22000_675.dk.dat.txt,22000,6.75
da22000_700.dk.dat.txt,22000,7.0
da22000_725.dk.dat.txt,22000,7.25
da22000_750.dk.dat.txt,22000,7.5
da22000_775.dk.dat.txt,22000,7.75
da22000_800.dk.dat.txt,22000,8.0
da22000_825.dk.dat.txt,22000,8.25
da22000_850.dk.dat.txt,22000,8.5
da22000_875.dk.dat.txt,22000,8.75
da22000_900.dk.dat.txt,22000,9.0
da22000_925.dk.dat.txt,22000,9.25
da22000_950.dk.dat.txt,22000,9.5
da23000_650.dk.dat.txt,23000,6.5
da23000_675.dk.dat.txt,23000,6.75
da23000_700.dk.dat.txt,23000,7.0
da23000_725.dk.dat.txt,23000,7.25
da23000_750.dk.dat.txt,23000,7.5
da23000_775.dk.dat.txt,23000,7.75
da23000_800.dk.dat.txt,23000,8.0
da23000_825.dk.dat.txt,23000,8.25
da23000_850.dk.dat.txt,23000,8.5
da23000_875.dk.dat.txt,23000,8.75
da23000_900.dk.dat.txt,23000,9.0
da23000_925.dk.dat.txt,23000,9.25
da23000_950.dk.dat.txt,23000,9.5
da24000_650.dk.dat.txt,24000,6.5
da24000_675.dk.dat.txt,24000,6.75
da24000_700.dk.dat.txt,24000,7.0
da24000_725.dk.dat.txt,24000,7.25
da24000_750.dk.dat.txt,24000,7.5
da24000_775.dk.dat.txt,24000,7.75
da24000_800.dk.dat.txt,24000,8.0
da24000_825.dk.dat.txt,24000,8.25
da24000_850.dk.dat.txt,24000,8.5
da24000_875.dk.dat.txt,24000,8.75
da24000_900.dk.dat.txt,24000,9.0
da24000_925.dk.dat.txt,24000,9.25
da24000_950.dk.dat.txt,24000,9.5
da25000_650.dk.dat.txt,25000,6.5
da25000_675.dk.dat.txt,25000,6.75
da25000_700.dk.dat.txt,25000,7.0
da25000_725.dk.dat.txt,25000,7.25
da25000_750.dk.dat.txt,25000,7.5
da25000_775.dk.dat.txt,25000,7.75
da25000_800.dk.dat.txt,25000,8.0
da25000_825.dk.dat.txt,25000,8.25
da25000_850.dk.dat.txt,25000,8.5
da25000_875.dk.dat.txt,25000,8.75
da25000_900.dk.dat.txt,25000,9.0
da25000_925.dk.dat.txt,25000,9.25
da25000_950.dk.dat.txt,25000,9.5
da26000_650.dk.dat.txt,26000,6.5
da26000_675.dk.dat.txt,26000,6.75
da26000_700.dk.dat.txt,26000,7.0
da26000_725.dk.dat.txt,26000,7.25
da26000_750.dk.dat.txt,26000,7.5
da26000_775.dk.dat.txt,26000,7.75
da26000_800.dk.dat.txt,26000,8.0
da26000_825.dk.dat.txt,26000,8.25
da26000_850.dk.dat.txt,26000,8.5
da26000_875.dk.dat.txt,26000,8.75
da26000_900.dk.dat.txt,26000,9.0
da26000_925.dk.dat.txt,26000,9.25
da26000_950.dk.dat.txt,26000,9.5
da27000_650.dk.dat.txt,27000,6.5
da27000_675.dk.dat.txt,27000,6.75
da27000_700.dk.dat.txt,27000,7.0
da27000_725.dk.dat.txt,27000,7.25
da27000_750.dk.dat.txt,27000,7.5
da27000_775.dk.dat.txt,27000,7.75
da27000_800.dk.dat.txt,27000,8.0
da27000_825.dk.dat.txt,27000,8.25
da27000_850.dk.dat.txt,27000,8.5
da27000_875.dk.dat.txt,27000,8.75
da27000_900.dk.dat.txt,27000,9.0
da27000_925.dk.dat.txt,27000,9.25
da27000_950.dk.dat.txt,27000,9.5
da28000_650.dk.dat.txt,28000,6.5
da28000_675.dk.dat.txt,28000,6.75
da28000_700.dk.dat.txt,28000,7.0
da28000_725.dk.dat.txt,28000,7.25
da28000_750.dk.dat.txt,28000,7.5
da28000_775.dk.dat.txt,28000,7.75
da28000_800.dk.dat.txt,28000,8.0
da28000_825.dk.dat.txt,28000,8.25
da28000_850.dk.dat.txt,28000,8.5
da28000_875.dk.dat.txt,28000,8.75
da28000_900.dk.dat.txt,28000,9.0
da28000_925.dk.dat.txt,28000,9.25
da28000_950.dk.dat.txt,28000,9.5
da29000_650.dk.dat.txt,29000,6.5
da29000_675.dk.dat.txt,29000,6.75
da29000_700.dk.dat.txt,29000,7.0
da29000_725.dk.dat.txt,29000,7.25
da29000_750.dk.dat.txt,29000,7.5
da29000_775.dk.dat.txt,29000,7.75
da29000_800.dk.dat.txt,29000,8.0
da29000_825.dk.dat.txt,29000,8.25
da29000_850.dk.dat.txt,29000,8.5
da29000_875.dk.dat.txt,29000,8.75
da29000_900.dk.dat.txt,29000,9.0
da29000_925.dk.dat.txt,29000,9.25
da29000_950.dk.dat.txt,29000,9.5
da30000_650.dk.dat.txt,30000,6.5
da30000_675.dk.dat.txt,30000,6.75
da30000_700.dk.dat.txt,30000,7.0
da30000_725.dk.dat.txt,30000,7.25
da30000_750.dk.dat.txt,30000,7.5
da30000_775.dk.dat.txt,30000,7.75
da30000_800.dk.dat.txt,30000,8.0
da30000_825.dk.dat.txt,30000,8.25
da30000_850.dk.dat.txt,30000,8.5
da30000_875.dk.dat.txt,30000,8.75
da30000_900.dk.dat.txt,30000,9.0
da30000_925.dk.dat.txt,30000,9.25
da30000_950.dk.dat.txt,30000,9.5
da32000_650.dk.dat.txt,32000,6.5
da32000_675.dk.dat.txt,32000,6.75
da32000_700.dk.dat.txt,32000,7.0
da32000_725.dk.dat.txt,32000,7.25
da32000_750.dk.dat.txt,32000,7.5
da32000_775.dk.dat.txt,32000,7.75
da32000_800.dk.dat.txt,32000,8.0
da32000_825.dk.dat.txt,32000,8.25
da32000_850.dk.dat.txt,32000,8.5
da32000_875.dk.dat.txt,32000,8.75
da32000_900.dk.dat.txt,32000,9.0
da32000_925.dk.dat.txt,32000,9.25
da32000_950.dk.dat.txt,32000,9.5
da34000_650.dk.dat.txt,34000,6.5
da34000_675.dk.dat.txt,34000,6.75
da34000_700.dk.dat.txt,34000,7.0
da34000_725.dk.dat.txt,34000,7.25
da34000_750.dk.dat.txt,34000,7.5
da34000_775.dk.dat.txt,34000,7.75
da34000_800.dk.dat.txt,34000,8.0
da34000_825.dk.dat.txt,34000,8.25
da34000_850.dk.dat.txt,34000,8.5
da34000_875.dk.dat.txt,34000,8.75
da34000_900.dk.dat.txt,34000,9.0
da34000_925.dk.dat.txt,34000,9.25
da34000_950.dk.dat.txt,34000,9.5
da35000_650.dk.dat.txt,35000,6.5
da35000_675.dk.dat.txt,35000,6.75
da35000_700.dk.dat.txt,35000,7.0
da35000_725.dk.dat.txt,35000,7.25
da35000_750.dk.dat.txt,35000,7.5
da35000_775.dk.dat.txt,35000,7.75
da35000_800.dk.dat.txt,35000,8.0
da35000_825.dk.dat.txt,35000,8.25
da35000_850.dk.dat.txt,35000,8.5
da35000_875.dk.dat.txt,35000,8.75
da35000_900.dk.dat.txt,35000,9.0
da35000_925.dk.dat.txt,35000,9.25
da35000_950.dk.dat.txt,35000,9.5
da36000_650.dk.dat.txt,36000,6.5
da36000_675.dk.dat.txt,36000,6.75
da36000_700.dk.dat.txt,36000,7.0
da36000_725.dk.dat.txt,36000,7.25
da36000_750.dk.dat.txt,36000,7.5
da36000_775.dk.dat.txt,36000,7.75
da36000_800.dk.dat.txt,36000,8.0
da36000_825.dk.dat.txt,36000,8.25
da36000_850.dk.dat.txt,36000,8.5
da36000_875.dk.dat.txt,36000,8.75
da36000_900.dk.dat.txt,36000,9.0
da36000_925.dk.dat.txt,36000,9.25
da36000_950.dk.dat.txt,36000,9.5
da38000_650.dk.dat.txt,38000,6.5
da38000_675.dk.dat.txt,38000,6.75
da38000_700.dk.dat.txt,38000,7.0
da38000_725.dk.dat.txt,38000,7.25
da38000_750.dk.dat.txt,38000,7.5
da38000_775.dk.dat.txt,38000,7.75
da38000_800.dk.dat.txt,38000,8.0
da38000_825.dk.dat.txt,38000,8.25
da38000_850.dk.dat.txt,38000,8.5
da38000_875.dk.dat.txt,38000,8.75
da38000_900.dk.dat.txt,38000,9.0
da38000_925.dk.dat.txt,38000,9.25
da38000_950.dk.dat.txt,38000,9.5
da40000_650.dk.dat.txt,40000,6.5
da40000_675.dk.dat.txt,40000,6.75
da40000_700.dk.dat.txt,40000,7.0
da40000_725.dk.dat.txt,40000,7.25
da40000_750.dk.dat.txt,40000,7.5
da40000_775.dk.dat.txt,40000,7.75
da40000_800.dk.dat.txt,40000,8.0
da40000_825.dk.dat.txt,40000,8.25
da40000_850.dk.dat.txt,40000,8.5
da40000_875.dk.dat.txt,40000,8.75
da40000_900.dk.dat.txt,40000,9.0
da40000_925.dk.dat.txt,40000,9.25
da40000_950.dk.dat.txt,40000,9.5
da45000_650.dk.dat.txt,45000,6.5
da45000_675.dk.dat.txt,45000,6.75
da45000_700.dk.dat.txt,45000,7.0
da45000_725.dk.dat.txt,45000,7.25
da45000_750.dk.dat.txt,45000,7.5
da45000_775.dk.dat.txt,45000,7.75
da45000_800.dk.dat.txt,45000,8.0
da45000_825.dk.dat.txt,45000,8.25
da45000_850.dk.dat.txt,45000,8.5
da45000_875.dk.dat.txt,45000,8.75
da45000_900.dk.dat.txt,45000,9.0
da45000_925.dk.dat.txt,45000,9.25
da45000_950.dk.dat.txt,45000,9.5
da50000_650.dk.dat.txt,50000,6.5
da50000_675.dk.dat.txt,50000,6.75
da50000_700.dk.dat.txt,50000,7.0
da50000_725.dk.dat.txt,50000,7.25
da50000_750.dk.dat.txt,50000,7.5
da50000_775.dk.dat.txt,50000,7.75
da50000_800.dk.dat.txt,50000,8.0
da50000_825.dk.dat.txt,50000,8.25
da50000_850.dk.dat.txt,50000,8.5
da50000_875.dk.dat.txt,50000,8.75
da50000_900.dk.dat.txt,50000,9.0
da50000_925.dk.dat.txt,50000,9.25
da50000_950.dk.dat.txt,50000,9.5
da60000_650.dk.dat.txt,60000,6.5
da60000_675.dk.dat.txt,60000,6.75
da60000_700.dk.dat.txt,60000,7.0
da60000_725.dk.dat.txt,60000,7.25
da60000_750.dk.dat.txt,60000,7.5
da60000_775.dk.dat.txt,60000,7.75
da60000_800.dk.dat.txt,60000,8.0
da60000_825.dk.dat.txt,60000,8.25
da60000_850.dk.dat.txt,60000,8.5
da60000_875.dk.dat.txt,60000,8.75
da60000_900.dk.dat.txt,60000,9.0
da60000_925.dk.dat.txt,60000,9.25
da60000_950.dk.dat.txt,60000,9.5
da70000_650.dk.dat.txt,70000,6.5
da70000_675.dk.dat.txt,70000,6.75
da70000_700.dk.dat.txt,70000,7.0
da70000_725.dk.dat.txt,70000,7.25
da70000_750.dk.dat.txt,70000,7.5
da70000_775.dk.dat.txt,70000,7.75
da70000_800.dk.dat.txt,70000,8.0
da70000_825.dk.dat.txt,70000,8.25
da70000_850.dk.dat.txt,70000,8.5
da70000_875.dk.dat.txt,70000,8.75
da70000_900.dk.dat.txt,70000,9.0
da70000_925.dk.dat.txt,70000,9.25
da70000_950.dk.dat.txt,70000,9.5
da80000_650.dk.dat.txt,80000,6.5
da80000_675.dk.dat.txt,80000,6.75
da80000_700.dk.dat.txt,80000,7.0
da80000_725.dk.dat.txt,80000,7.25
da80000_750.dk.dat.txt,80000,7.5
da80000_775.dk.dat.txt,80000,7.75
da80000_800.dk.dat.txt,80000,8.0
da80000_825.dk.dat.txt,80000,8.25
da80000_850.dk.dat.txt,80000,8.5
da80000_875.dk.dat.txt,80000,8.75
da80000_900.dk.dat.txt,80000,9.0
da80000_925.dk.dat.txt,80000,9.25
da80000_950.dk.dat.txt,80000,9.5
